"","Official.Name","Display.Name","System.Name","Asset.Number","Location","Affiliation","Category","Primary.Use","UBC.Code","Planning","Condition","Operations","Ownership","Financing","Address.Code","Floors","Height","Footprint","Basic.Gross","C.U.Gross","Circulation","Custodial","Mechanical","Parking","Toilet","Non.Assigned","Assignable","Space.Count","Net.Usable","Structural","Outside.Gross","Related.Gross","Maintained.Gross","Janitorized","Constructed","Occupied","Renovated","Vacated","Demolished","Construction","Capitalized","Replacement","Last.Reviewed","Prim..Usage..Percent.of.Net.Useable.","Primary.Usage..Type.","Prmary.Usage..SF.","Top.Org.with.Most.Space","Source...Campus.Steam.Loop","Sec..Usage..Percent.","Source...Campus.CHW.Loop","Secondary.Usage..Type.","Secondary.Usage..SF.","Dept..with.Most.Space","CAAN.x","CHW.Metered","Steam.Metered","Floor.Plans.PDF","CAAN.y","Utility","Var","WebUrl"
"1234","Primate Respiratory Disease Center","Primate Respiratory Disease Center","PRIM RES DIS","4923","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","COUNTY ROAD 98",1,0,0,21390,3191,2633,150,2635,0,506,5924,13541,36,19465,1925,24581,22986,22986,19465,2014,"2014-08-05T07:00:00Z",NA,NA,NA,0,79781,14186974,"2013-03-28T07:00:00Z",NA,"Laboratory",NA,NA,"No",NA,"No",NA,NA,NA,"4923","No","No","4923","0","Electricity","MonthlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwu7ejE-Bq5hGcP_RciafIiADsqgVLv5LloZGnJuV_FJHAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgUkVTUElSQVRPUlkgRElTRUFTRSBDRU5URVJcRUxFQ1RSSUNJVFl8TU9OVEhMWVVTQUdF"
"1235","Primate Respiratory Disease Center","Primate Respiratory Disease Center","PRIM RES DIS","4923","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","COUNTY ROAD 98",1,0,0,21390,3191,2633,150,2635,0,506,5924,13541,36,19465,1925,24581,22986,22986,19465,2014,"2014-08-05T07:00:00Z",NA,NA,NA,0,79781,14186974,"2013-03-28T07:00:00Z",NA,"Laboratory",NA,NA,"No",NA,"No",NA,NA,NA,"4923","No","No","4923","0","Electricity","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwu7ejE-Bq5hGcP_RciafIiAk3A-vmYtpVAubnSiB69DKAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgUkVTUElSQVRPUlkgRElTRUFTRSBDRU5URVJcRUxFQ1RSSUNJVFl8QU5OVUFMIENPU1Q"
"1236","Primate Respiratory Disease Center","Primate Respiratory Disease Center","PRIM RES DIS","4923","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","COUNTY ROAD 98",1,0,0,21390,3191,2633,150,2635,0,506,5924,13541,36,19465,1925,24581,22986,22986,19465,2014,"2014-08-05T07:00:00Z",NA,NA,NA,0,79781,14186974,"2013-03-28T07:00:00Z",NA,"Laboratory",NA,NA,"No",NA,"No",NA,NA,NA,"4923","No","No","4923","0","Electricity","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwu7ejE-Bq5hGcP_RciafIiA19CWGgXKfFI9Pb9jcDlMmwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgUkVTUElSQVRPUlkgRElTRUFTRSBDRU5URVJcRUxFQ1RSSUNJVFl8QlVJTERJTkdOQU1F"
"1237","Primate Respiratory Disease Center","Primate Respiratory Disease Center","PRIM RES DIS","4923","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","COUNTY ROAD 98",1,0,0,21390,3191,2633,150,2635,0,506,5924,13541,36,19465,1925,24581,22986,22986,19465,2014,"2014-08-05T07:00:00Z",NA,NA,NA,0,79781,14186974,"2013-03-28T07:00:00Z",NA,"Laboratory",NA,NA,"No",NA,"No",NA,NA,NA,"4923","No","No","4923","0","Electricity","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwu7ejE-Bq5hGcP_RciafIiAvNPV0tPm9VAED8frmIBu5AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgUkVTUElSQVRPUlkgRElTRUFTRSBDRU5URVJcRUxFQ1RSSUNJVFl8SE9VUkxZVVNBR0U"
"1238","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Rollover Check","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwBp5z2NgBGgY2JlWnLg9ujQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8Uk9MTE9WRVIgQ0hFQ0s"
"1239","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwspQG5ejnywgHYUer4mI7jQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8REVNQU5EX0tCVFU"
"1240","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Rollover","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpw5X3V46SpLAsnItzRu9T1mgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8Uk9MTE9WRVI"
"1241","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpw7mKN5L-H9QYom60LeOGZuwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8REFUQSBTVEFSVA"
"1242","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwI_pF-X4HMgc2ctLNof1mrQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8QU5OVUFMVVNBR0U"
"1243","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Prefix kW","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwmfayUTTttwkZxIP8AF4VpgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8UFJFRklYIEtX"
"1244","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwo3GGAQVyJQImrwdZyPFbBwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8QU5OVUFMIENPU1Q"
"1245","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Prefix kWh","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwM672hF6qQQopi8RiZYaZWwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8UFJFRklYIEtXSA"
"1246","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Rollover Count Year","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwtBE_PMggigE_9OJO4ETjiAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8Uk9MTE9WRVIgQ09VTlQgWUVBUg"
"1247","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Electricity Last Month Usage","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpweFxq7qTGKw0syQFZbJPxOgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8RUxFQ1RSSUNJVFkgTEFTVCBNT05USCBVU0FHRQ"
"1248","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpw59EupWaV_AA1_MyYv2dUtAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8QlVJTERJTkdOQU1F"
"1249","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Electricity_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwT6GWuXMCfwsLxAIZ2yw3kwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8RUxFQ1RSSUNJVFlfRVVJ"
"1250","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Rollover Count Month","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpw3o10IneAfQMVQriqat_BVwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8Uk9MTE9WRVIgQ09VTlQgTU9OVEg"
"1251","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","kWh","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwMcf1f4__DwAvxWcUfRdPVwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8S1dI"
"1252","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","kW","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwWtl5j21FxAQx9d6ClRH6sgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8S1c"
"1253","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","kWh Cost","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwoYXgHGot-As3R_afnlwSFAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8S1dIIENPU1Q"
"1254","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","Sq Ft.","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwIJE0gYZ77wEmnVuhMwaIIQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8U1EgRlQu"
"1255","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwjNJtbbC5dQIMzrQQV952ywVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8SE9VUkxZVVNBR0U"
"1256","Primate Virology & Immunology Laboratory","Primate Virology & Immunology Laboratory","PRIM VIR IMM","4888","03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","UC - UC Owned, UC Constructed","SEUN - State-Eligible Unfunded OMP","COUNTY ROAD 98",2,0,0,5790,0,911,64,551,0,111,1637,3419,22,5056,734,5790,5790,5790,5056,2010,"2010-10-01T07:00:00Z",NA,NA,NA,9000000,8639344,4232046,"2010-11-08T08:00:00Z",68,"Laboratory",3419,"VICE CHANCELLOR- RESEARCH","No",18,"No","Circulation",911,"CALIF NATIONAL PRIMATE RESEARCH CTR","4888","No","No","4888","4888","Electricity","MonthlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwi7YbrIM1ZkOU_oenRvnQpwPssY69imrggR2wGVmK9RMwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFBSSU1BVEUgVklST0xPR1kgJiBJTU1VTk9MT0dZIExBQk9SQVRPUllcRUxFQ1RSSUNJVFl8TU9OVEhMWVVTQUdF"
